title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
【ASMR】爽快‼︎モルモットのもるちゃんの咀嚼音 〜鳴いて怒って興奮のほうれん草編〜Guinea Pig Eating Sounds,/watch?v=iaiOzB-xZmY,62,旅&amp;もるちゅーぶチャンネル,39,,233,27
[SHDL] Mickey’s Storybook Express 米奇童话专列 ミッキーのストーリーブック・エクスプレス@Shanghai Disneyland 上海迪士尼乐园 上海ディズニーランド,/watch?v=LafH0R9B65o,100,旅&amp;もるちゅーぶチャンネル,39,,233,43
山崎ていじ [裏方目線シリーズ] リハーサル中！クリスマスディナーショー『あなたにありがとう』2019.12.22　@津都ホテル,/watch?v=UpG5RxqWHNw,95,旅&amp;もるちゅーぶチャンネル,39,,233,41
[HKDL] Paint the Night Parade 迪士尼光影匯 ペイント・ザ・ナイト・パレード @Hong Kong Disneyland 香港迪士尼樂園 香港ディズニーランド,/watch?v=AHl9m6TAJSs,81,旅&amp;もるちゅーぶチャンネル,39,,233,35
山崎ていじ [裏方目線シリーズ] オープニング舞台袖スタンバイ→行ってらっしゃい！1曲目『昭和男唄』 2017.12.23. クリスマスディナーショー@津都ホテル,/watch?v=vNEQ3EhUL5o,138,旅&amp;もるちゅーぶチャンネル,39,,233,59
[HKDL] 香港ディズニーランド・バンド / Hong Kong Disneyland Band / 香港迪士尼樂園樂隊,/watch?v=uZRutY7b1ug,154,旅&amp;もるちゅーぶチャンネル,39,,233,66
[HKDL] Festival of the Lion King Full Show 獅子王慶典 フェスティバル・オブ・ザ・ライオンキング @Hong Kong Disneyland 香港迪士尼樂園,/watch?v=7w5Dexr4L3c,170,旅&amp;もるちゅーぶチャンネル,39,,233,73
2020 Fantasmic! ファンタズミック！@Disneyland Park ディズニーランド (カリフォルニア・アナハイム),/watch?v=vORPY39eiaY,170,旅&amp;もるちゅーぶチャンネル,39,,233,73
[HKDL] Flights of Fantasy Parade 迪士尼飛天巡遊 フライト・オブ・ファンタジー・パレード@Hong Kong Disneyland 香港迪士尼樂園 香港ディズニーランド,/watch?v=1miBQzJU6lo,146,旅&amp;もるちゅーぶチャンネル,39,,233,63
2020 Gadget's Go Coaster [FULL ON RIDE POV] / ガジェットのゴーコースターに乗ってみた！ @ Disneyland / ディズニーランド,/watch?v=uJbzzqSO9-o,149,旅&amp;もるちゅーぶチャンネル,39,,233,64
【ASMR】爽快‼︎モルモットのもるちゃんの咀嚼音 〜サクシャクサクシャク牧草の穂！編〜Guinea Pig Eating Sounds,/watch?v=kWu2STc0Ivg,142,旅&amp;もるちゅーぶチャンネル,39,,233,61
【CARS LAND 2020 Full on Ride POV】Radiator Springs Racers/カーズ・ラジエーター・スプリングス・レーサー @Disneyland/ディズニーランド,/watch?v=TlpQbA3VC3w,262,旅&amp;もるちゅーぶチャンネル,39,,233,112
【Cars Land 2020】カーズランドに行った気分になれる⁈Photo & Video 2020 @Disney California Adventure Park,/watch?v=vG87b6kinRs,153,旅&amp;もるちゅーぶチャンネル,39,,233,66
【Cars Land 2020 POV】Mater's Junkyard Jamboree / メーターのジャンクヤード・ジャンボリー@Disney California Adventure Park,/watch?v=NvSD6-5dQSs,207,旅&amp;もるちゅーぶチャンネル,39,,233,89
【Cars Land 2020】Mater's Junkyard Jamboree / メーターのジャンクヤード・ジャンボリー @Disney California Adventure Park,/watch?v=DzDOCsYDHZg,168,旅&amp;もるちゅーぶチャンネル,39,,233,72
【Cars Land 2020 POV】Luigi's Rollickin' Roadsters/ルイジのローリッキン・ロードスター @Disney California Adventure Park,/watch?v=kf5FroN_aKI,265,旅&amp;もるちゅーぶチャンネル,39,,233,114
【Cars Land 2020】Luigi's Rollickin' Roadsters /ルイジのローリッキン・ロードスター @Disney California Adventure Park,/watch?v=B9dRHJCWORo,219,旅&amp;もるちゅーぶチャンネル,39,,233,94
【Cars Land 2020 POV】Radiator Springs Racers/カーズ・ラジエーター・スプリングス・レーサー @Disney California Adventure Park,/watch?v=WvgEObvKp6I,352,旅&amp;もるちゅーぶチャンネル,39,,233,151
