title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
【咀嚼音・ASMR】絶品チヂミ：キムチ味食べてみた★おつまみ・おやつに最適♪ASMR/Eating Sounds/Mukbang,/watch?v=TTyGWE73QTA,78,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,55
【咀嚼音・ASMR】絶品サックサク串揚げ７種１３本食べてみた★音で伝える美味しさ♪Eating Sounds,/watch?v=iJbUwNI9lMQ,54,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,38
【咀嚼音・ASMR】マクドナルドのサックサク系を食べてみた♪やっぱり良い音出るんですね＾＾アップルパイ・ハッシュポテト・チキンナゲット,/watch?v=Y18Elw0MF4s,89,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,62
【咀嚼音・ASMR】大好きなお漬物４種を食べてみた★ご飯のおかわり必至♪,/watch?v=vn9BtaA7s-c,229,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,160
【咀嚼音・ASMR】美味しいパンを食べてみました★デザート付！人気No.1を実食♪,/watch?v=1rRBv9R3kk0,177,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,124
【咀嚼音・ASMR】王道中の王道：KFCを食べてみた～デビュー作～,/watch?v=tBADusBPIto,230,幸せの食べ聴かせ / Happy Eating &amp; H,12,,143,161
