title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
苦手な爪切りをされてウニャウニャ文句を言う猫,/watch?v=N7rZLZJ1TAc,32372,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,32
ママが大好きすぎて布団に侵入する猫,/watch?v=fJ9UWISmZ6A,94909,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,95
目薬を一生懸命耐えてる猫が可愛かった！,/watch?v=xJFDt6FTyaM,51896,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,52
パパ猫が大好きすぎて壁ドンする息子猫www,/watch?v=EhjXIryhvm4,68975,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,69
ぽこ太郎「噛ませろ！」うま次郎「キモ！足触るな！」,/watch?v=4oWF2qgNZDg,47284,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,47
おトイレを掃除されて心配する親子猫が可愛い！,/watch?v=_aYYU5aLwlg,50334,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,50
子猫が遊びにやってきた！,/watch?v=F1rNHkUi3vI,75948,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,76
パパ猫を病院で診てもらいました。,/watch?v=AAWwZQeZ_rs,81033,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,81
ついに！銀の盾が親子猫に届きました！！！,/watch?v=a0Dx-8Zf734,64430,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,64
パパ猫の右目が…明日、病院に連れて行きます。,/watch?v=u1IupmBd5hE,56450,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,56
ぽこ太郎「お前のズボン臭すぎない？新しいやつ買ってやろうか？」,/watch?v=C-HA_TmXvIA,61968,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,62
ぽこ太郎「暇だ！おっさん噛ませろ！！！」,/watch?v=huzkqTT5la8,74373,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,74
苦手な爪切りでママに怒る息子猫,/watch?v=oyW2r8weFw0,121111,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,121
二度寝中のママに甘えるパパ猫,/watch?v=kO2O4RD8Utg,66749,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,67
洗濯物にうっとりしちゃうパパ猫が可愛すぎるw,/watch?v=5-3KglPQRGA,58732,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,59
生まれて初めて夏の暑さを体験した息子猫,/watch?v=jQFKYFBBT9E,85879,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,86
ママの姿が見えなくてトイレまで探しに来ちゃった親子猫が可愛い！,/watch?v=XKvuI31InGc,61070,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,61
苦手なお風呂をママと頑張ったパパ猫,/watch?v=zCvAU7bZ2kk,82451,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,82
猫が立ちすぎる件…もうこれ人間だろ…,/watch?v=tUuI0MHnQGM,58691,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,59
在宅勤務中のママのことが気になって近くから離れない息子猫,/watch?v=9vm_DX2my0I,83218,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,83
お疲れママVS甘えたい親子猫,/watch?v=ggXoJ5y08aE,96931,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,97
元気いっぱいな息子猫と付いて行くのに必死なパパ猫,/watch?v=QsT7txlUFs4,53577,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,54
苦手な歯磨きを止めさせた息子猫のとった行動が可愛すぎた！,/watch?v=LqyRtLD6HEM,125176,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,125
ママが大好きすぎてスカートに侵入しちゃった猫,/watch?v=L9Y030xZ4JM,62546,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,63
毛の生え変わりが終わらない息子猫をブラッシングしたらモフモフの塊が出来ました！,/watch?v=ZTl98hWonBM,89167,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,89
寝ているママに起きて欲しくて喋る猫,/watch?v=i2B5hQC4Wkk,131833,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,132
【悲報】トイレでゆっくりしていたら親子猫に襲われます。助けてください！,/watch?v=eT3k5ND7grE,62604,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,63
さみしくてママのお風呂上がりを扉の隙間から覗き見しちゃう猫,/watch?v=_6FEL15GRsc,58384,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,58
飼い主の仕事が終わらない！我慢できずに猫が話しかけてきてた！,/watch?v=GyI-xHnHhX8,63599,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,64
ぽこ太郎「おっさん、俺と遊ぶか死ぬか選べ」,/watch?v=MSrqRMtJLhY,64112,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,64
ママの帰宅が嬉しい親子猫,/watch?v=ZVgikg6uRzc,74085,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,74
大好きなパパに怒られてガチ凹みする息子猫,/watch?v=WsTrlv6O3Aw,667667,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,668
朝から飼い主になでなでを要求する猫,/watch?v=qEdvIcV8iu0,58634,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,59
寝ている猫にちゅーるを嗅がせるとどうなるの？,/watch?v=OhbpCMypwq0,48975,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,49
ママの二度寝を絶対に阻止する猫,/watch?v=h06URX2F-y8,149273,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,149
ねこ隊長が行くママの実家の大冒険,/watch?v=Nr4oGGqWIPM,66975,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,67
生まれて初めて大雨が降る瞬間を目の前で見た親子猫のビックリしている様子が可愛い,/watch?v=ZvpzdXBIpyM,52821,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,53
ママの実家を最高に満喫するパパ猫,/watch?v=XLTfaU_G0rs,76163,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,76
久々に犬のお友達に会ったパパ猫,/watch?v=wO8HPQDfIXU,96255,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,96
ママ何してるの！？様子が気になる息子猫,/watch?v=XEJC2_zCc70,72091,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,72
起こしに来た猫を飼い主目線で撮ってみたらモフモフで可愛かった！,/watch?v=ZxtVvNEqf3o,59222,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,59
カーペットに大興奮する息子猫の行動が面白ろ可愛すぎた！,/watch?v=BipM-FmY08s,53781,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,54
お仕事中のママにどうしてもかまって欲しくて駄々をこねる猫,/watch?v=lxLRMRZXcTk,62725,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,63
どちらが息子？家族猫が久しぶりに再会できました！,/watch?v=ph0f4tvKeNs,98171,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,98
ママの肉球サロン開店！ハミ毛カットします♪,/watch?v=ZNzygSyG5C4,67551,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,68
読書中のママに構って欲しい親子猫,/watch?v=ajgpKuLoILk,70975,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,71
ママの帰宅でテンションMAXな親子猫,/watch?v=h9222ctN3DY,96499,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,96
息子猫激怒！？朝から謎のゲームが始まりましたw,/watch?v=DTvP1SHq9Pc,58024,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,58
仕事で疲れたので親子猫をマッサージしてみたらモチモチで癒された♪,/watch?v=4t_YnLXJovs,48668,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,49
晩ご飯をママにおねだりするパパ猫と子猫,/watch?v=1CfFA3TfPWg,59429,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,59
深夜に目撃！イチャイチャするパパ猫と子猫,/watch?v=zXa5tOQRHdo,58251,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,58
久々にママとダルマさんが転んだをするパパ猫,/watch?v=BmWhMu2opt8,53811,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,54
パパ猫と息子猫どっちが大きいの？,/watch?v=SKBGMDEpnbs,69512,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,70
ママのどうぶつの森を仕方なく見守る猫,/watch?v=nyhog15ZOTk,48901,スコスコぽこ太郎&amp;うま次郎〜猫ちゃんねる〜,12700,,100000,49
