title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
新居のキッチンに入りたがる可愛い猫ちゃん,/watch?v=DGRs_jTpD8Q,34,マロン&amp;ニケ 成長日記,486,,79,43
猫と赤ちゃんの添い寝を朝から見られる幸せ！二人の距離が急接近！？,/watch?v=rT7LtC-ho-E,41,マロン&amp;ニケ 成長日記,486,,79,52
パソコンを開けさせてくれない猫ちゃんにマッサージしてみたら？？【アメショ】,/watch?v=xQdfOeTOhu4,25,マロン&amp;ニケ 成長日記,486,,79,32
【ほのぼの家族】大好きなパパの毛布で幸せそうにふみふみする猫ちゃん【アメショ】,/watch?v=6Cikf_1Vq0c,34,マロン&amp;ニケ 成長日記,486,,79,43
床拭きロボットブラーバを初めてみた猫の反応がこちら！！【アメショ】,/watch?v=xsvxoSPiRnU,28,マロン&amp;ニケ 成長日記,486,,79,35
久しぶりのサーモンの刺身を見た猫の反応が可愛い過ぎた【アメショ】,/watch?v=wASLQm4jP2k,42,マロン&amp;ニケ 成長日記,486,,79,53
ご褒美のモンプチで猫ちゃんのASMR（咀嚼音）,/watch?v=D8qw8QAs59Y,57,マロン&amp;ニケ 成長日記,486,,79,72
足元スリスリしてくるストーカー猫！パパの料理中に寂しくなったようです【アメショ】,/watch?v=R1UVOiaUBA0,26,マロン&amp;ニケ 成長日記,486,,79,33
名前を呼ばれるとニャッ！と鳴いて尻尾をピーンとさせて喜ぶ猫ちゃんが可愛すぎるんだけど,/watch?v=fOu2ppShQjY,30,マロン&amp;ニケ 成長日記,486,,79,38
【癒し】自分を人だと思ってる？？色んなものを枕にしちゃう癖があるようです(笑)【アメショ】,/watch?v=f5PrIKfjrzE,30,マロン&amp;ニケ 成長日記,486,,79,38
【仲良し猫】赤ちゃんの布団でなにイチャついてんの！？(笑),/watch?v=4367Qe4JPmM,34,マロン&amp;ニケ 成長日記,486,,79,43
【猫の添い寝】赤ちゃんのぬくもりを求めてやってきた猫ちゃんが可愛い,/watch?v=mjIk1ggQuDk,33,マロン&amp;ニケ 成長日記,486,,79,42
【引っ越し】猫ちゃんの初めての階段！！上手く降りれるかな？？,/watch?v=rP7UDdvl2dc,33,マロン&amp;ニケ 成長日記,486,,79,42
沐浴を見守るのが最近の猫ちゃんのルーティン！【アメショ】,/watch?v=fNFZK-gELi8,64,マロン&amp;ニケ 成長日記,486,,79,81
赤ちゃんの影響で赤ちゃん返り！？フミフミする猫ちゃんが可愛い,/watch?v=Mzkml3NJI50,38,マロン&amp;ニケ 成長日記,486,,79,48
赤ちゃんの匂いをたどって探す猫ちゃんの姿が可愛いすぎ,/watch?v=E3SH1a56A8Q,40,マロン&amp;ニケ 成長日記,486,,79,51
猫ちゃんのお腹をさわさわして引っ越し準備をサボり中(笑),/watch?v=lv-lrcQvMto,32,マロン&amp;ニケ 成長日記,486,,79,41
引っ越し準備中に猫ちゃんと遊ぶ！箱のふたを閉めると不機嫌そうに(笑),/watch?v=XdmV_bMWrQ0,42,マロン&amp;ニケ 成長日記,486,,79,53
赤ちゃんだけじゃなく僕にもかまって！！と足にとびかかってくる猫ちゃんが可愛い,/watch?v=_Z5-3EENFtI,73,マロン&amp;ニケ 成長日記,486,,79,92
心配そうに赤ちゃんの沐浴を見つめる優しい猫ちゃん【アメショ】,/watch?v=J1repWYOQdw,78,マロン&amp;ニケ 成長日記,486,,79,99
【癒し】ミルクを飲んでいる赤ちゃんの後ろでフミフミして応援している猫ちゃんが可愛いｗ【アメショ】,/watch?v=reT5vazASWc,72,マロン&amp;ニケ 成長日記,486,,79,91
新しいお気に入りの場所なのに閉じ込められているように見える(笑),/watch?v=wIMm2Z81oKw,54,マロン&amp;ニケ 成長日記,486,,79,68
赤ちゃんの沐浴準備！ベビーバスに興味を持った猫ちゃんは！？やっぱりそうなっちゃうよね(笑)【アメショ】,/watch?v=R1XMPLoRlfo,57,マロン&amp;ニケ 成長日記,486,,79,72
赤ちゃんと初対面！赤ちゃんが気になる猫ちゃんの行動が可愛い！！【アメショ】,/watch?v=kFiS9-xLV6Y,74,マロン&amp;ニケ 成長日記,486,,79,94
パパの胸の上で甘えてくる猫ちゃんにてもみん(肉球マッサージ)をしてみた結果【アメショ】,/watch?v=_AmSrgk4XNE,50,マロン&amp;ニケ 成長日記,486,,79,63
【悲報】赤ちゃんの匂いがついたタオルを猫ちゃんたちに嗅がせたら？？なんか思ってた反応と違う(泣),/watch?v=lDpJAWI7f-E,51,マロン&amp;ニケ 成長日記,486,,79,65
【ご報告】新しい家族が産まれました！！出産でほぼ一日家を空けた猫ちゃんは餌よりも！？,/watch?v=E6rZiQl3KrE,81,マロン&amp;ニケ 成長日記,486,,79,103
暑さ対策！？保冷剤を2匹の猫ちゃんに見せるとどんな反応をするか検証【アメショ】,/watch?v=L3GEoLice0I,51,マロン&amp;ニケ 成長日記,486,,79,65
チュールを舐めるかのようにビニール袋を舐める猫！上から下からも熱視線！？【アメショ】,/watch?v=-8ONYz7mHMA,37,マロン&amp;ニケ 成長日記,486,,79,47
おもちゃで遊びながらアピールする猫が可愛すぎる,/watch?v=OGIcy8XLYhI,33,マロン&amp;ニケ 成長日記,486,,79,42
パパにかまってほしくてPCを睨むように見ている猫が可愛い【アメショ】,/watch?v=_QRaaHqOabU,29,マロン&amp;ニケ 成長日記,486,,79,37
リビングに入らせたいパパと寝室に入りたいニケ君の対決！？ドア開ける姿が可愛すぎ【ほのぼの日常】,/watch?v=zu3VrN48XA0,42,マロン&amp;ニケ 成長日記,486,,79,53
