title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
30年前のおもちゃを使って食べられるお菓子を作ってみました ママオーブンでリアルクッキング I tried making sweets with a toy 30 years ago,/watch?v=Rtt-rqrUvmQ,40,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
昔のおもちゃ「クックオーブン」で食べられるパンケーキを作ってみたよ！【くろねこキッチン】Making pancakes with toys,/watch?v=BUR_EFhurtY,237,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,4
牛の乳搾りができる懐かしいおもちゃ「ミルクモウモウ」80年代人気のおもちゃを猫に見せたら意外な反応が！,/watch?v=SZVJd5B-szI,711,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,12
【野良猫 喧嘩】飼い猫が野良猫に襲われる決定的瞬間！心臓が弱い方は閲覧注意！Stray cats attack a domestic cat,/watch?v=wrZuagV87NM,41448,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,675
猫vsヘビのおもちゃ！いまだかつてないビビリでびっくりジャンプ！怖がる顔が真剣すぎておもしろすぎるｗ,/watch?v=E4FvxWMgA2M,51037,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,831
恋ダンス 猫が本気の振り付けで踊ってみたら・・・あたちガッキーに見えるかしら！？（笑）,/watch?v=nOQNC9i_9M0,1598,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,26
逃げ恥「恋ダンス」猫がノリノリで踊ってみた ！星野源さんと新垣結衣ちゃんにアオはなりきれているかな！？Dancing cat,/watch?v=pHPRiEdmU18,753,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,12
先住猫が新入り子猫と対面したら・・・。ケンカしないで仲良くなる方法！,/watch?v=2MJswId8bbk,62099,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1011
スコティッシュ×チンチラのあお3歳の誕生日 爪とぎベットに大喜び♪【Cat's 3rd birthday】,/watch?v=1oPfjMHi4r8,149,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
猫 薬の飲ませ方！猫が何度も頻繁にトイレに行ったら膀胱炎を疑って！猫に多い下部尿路疾患になった場合,/watch?v=kjtfu4Xy-tw,2560,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,42
ロト６の予想を猫がしてみたら・・・凄い結果が出ちゃいましたよ♪ 高額当選もまんざら夢ではないかも！？,/watch?v=x6ZENhm3i-g,829,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,14
猫がロト6の数字をズバリ予想してみた！宝くじ高額当選で高価なキャットタワーを自力で買うぞ！【Cat public lottery expectation】,/watch?v=TyWSVR7CXU4,2761,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,45
猫 抜け毛処理にカーペットの毛もごっそり捕れるから超気持ちいい～抜け毛の処理に簡単便利おすすめグッズ！【Falling hair measures of the cat】,/watch?v=yZgElQ8DIvY,2614,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,43
猫ベッド作り方 ぶきっちょさんでも身近な材料でとっても簡単に手作り猫ベットが作れます【Handmade cat Bet】,/watch?v=_lykFTyDekE,38023,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,619
猫のジャンプ力に超ビックリ！！おもちゃを狙って失敗ジャンプもスローでみると面白い ラグドールもも かしゃぶんでおおはしゃぎ【Cat jump】,/watch?v=1EWMSdVFEfY,260,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,4
猫がランドセルでリラックス中♪ お気に入りの場所でお昼寝しようとしている様子がかわいすぎるぞ！【The cat which lies with the school satchel】,/watch?v=0k_yFLDJsFo,361,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,6
"猫だけどお返事できるよ！かわいい鳴き声で甘えるスコ×チンチラミックスあお 【The cat which is called, and answers】",/watch?v=n6XVRndwQig,3927,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,64
猫 またたびで酔っぱらい！？激しすぎるスリスリ攻撃♡ラグドールももがこんなにも酒乱だったとは…あたちを酔わせてどうするの～！？【I get drunk to a cat knit cap】,/watch?v=9qdzIL_Z-gQ,1309,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,21
猫 バリカンに怒って逃亡！！ 威嚇をさせないではみ毛をおとなしく切るには・・・【I escape to a cat hair clipper in anger】,/watch?v=xflEVR1ZHqo,6736,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,110
猫 爪切りを嫌がる! シャー!!!と超威嚇して大暴れするアオと対照的におとなしいモモ 男子と女子の違いがなんともおもしろい【Nail clippers of the cat】,/watch?v=b8jUu2ODa08,28270,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,460
猫 耳掃除 ラグドールモモ 綿棒で耳垢たくさんとれるかな？鼻掃除のほうが気持ちいい！？ 【Rag Dole ear cleaning】,/watch?v=j5vls2rfjcc,11900,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,194
猫 ご飯を激しくおねだり中～ご飯としゃべってる！？鳴き声にも注目！催促上手なラグドールもも【I ask for cat rice】,/watch?v=nFoA_U6KxoQ,5103,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,83
猫がごはんを食べる音が心地いい♡ ちゅ～るのcmでもおなじみ 大人気のおやつをひたすらなめる猫達 【The sound that a cat eats rice】,/watch?v=Y3k8I_Ptegs,11504,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,187
保護猫 ミッキー 鳥に襲われる！？大きな鳴き声で超威嚇！飼い猫が子育て中のオナガの襲撃で危険な目に！！【A cat is attacked by a bird】,/watch?v=EIlkUytkDHU,423,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,7
羊毛フェルトで 猫 を作ってもらったよ！リアルで可愛いスコティッシュあおとももがバックチャームに変身【The cat which I made with needle felt】,/watch?v=v36cAuvtQ8Q,698,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,11
[猫 耳掃除]  耳垢ごっそりとれちゃった！耳そうじが気持がよくて目がとろ～ん♡スコティッシュ×チンチラあお 【Cat ear cleaning】,/watch?v=qurxK1gPTOk,114460,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1864
猫 がブラッシングでヨガの猫のポーズを披露！？気持ち良すぎてしゃちほこポーズになっちゃった【I do a pose of the cat yoga】,/watch?v=VITjuKd-XW4,87,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
猫にきゅうり！？ではなくゴーヤを見せたらどうなるの？スコティッシュあおとラグドールももの面白い反応【I show a bitter gourd to a cat】,/watch?v=N7HLluWsZ6I,140,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
猫用 ダンボールハウス!? のような車 にゃんぴんぐカーでかくれんぼ【Corrugated cardboard house for the cat】,/watch?v=Y5186Rpv2XU,175,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
猫 が兄猫の尻尾 掴む！？これこそホントの猫じゃらし！【A cat catches the tail of the older brother cat】,/watch?v=Mg8GTSHhVK8,90,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
猫 にちゅーる！！最強のおやつチュールでラグドールももとあおの闘争勃発！？【Cat strongest snack scramble】,/watch?v=BJwzgHZmEgs,606,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,10
猫 高速回転！！！みているだけで目がまわる～～～(^○^) 【Cat high-speed rotation】,/watch?v=Ze6KAAQwxDM,276,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,4
猫じゃらしで必死に遊ぶ子猫のあお どちらかと言うとじゃらしに遊ばれてる！？ 【Kitten desperately play in setaria】,/watch?v=RU6Zhe8D8I0,37,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
猫のもものご飯 おねだりはいつもこんな感じでゴ～ロゴロ【Cat rice scrounge】,/watch?v=fj4jU950KNk,222,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,4
あおにゃんももにゃんといっしょ,/watch?v=UPZwhtkUSDE,1044,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,17
猫 お風呂で大絶叫！！嫌いなお風呂をがんばりました あおの秘密も特別公開しちゃってます 【Cat bath screaming】,/watch?v=F78XTzJum5Y,44484,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,724
猫ふみふみがとまらない ！ラグドールもも まだ甘えたいお年頃【Cat cute video】,/watch?v=uAIwksKiL5Q,418,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,7
スコティッシュあおとラグドールもものケンカ！？猫たちのかわいい♪ケンカバトル【Cats of cute Battle】,/watch?v=-_oA6KItNII,406,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,7
投げたおもちゃをもってくる猫 ラグドールももの特技 【Cat to go to take the throw toys】,/watch?v=rYDh_iaxxgg,610,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,10
猫 掃除機で吸われる快感がたまらん！？ラグドールもも【Cat mess around with the vacuum cleaner】,/watch?v=7LYE9zY8mfM,206,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
ラグドールももの大ジャンプ&スコチンあおの困ったお顔　【Cat jump videos】,/watch?v=yRkkE14xk90,212,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
猫が風船遊び！ 見ているほうがハラハラしちゃう（汗）ラグドールモモの一人遊び【Playing cat with balloons】,/watch?v=wvhn9Jg1nJQ,48,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
スコティッシュあおとももの仲良しグルーミング癒されたい方に！ 【猫 癒し動画】Healing cat videos,/watch?v=vURtM0yddNI,185,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
スコティッシュあおとラグドールもものあっちむいてホイ！【猫 おもしろ動画】【Cat restlessly】,/watch?v=g6AV_gQjsF4,134,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
スコティッシュ×チンチラ あおとラグドールのもものおやつタイムは猫まっしぐらのちゅーるだよ♪【Tulle favorite cat】猫 かわいい動画,/watch?v=bBf8ZXj7SmE,96,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
ラグドール ももの苦手なお風呂タイム 【猫 お風呂 動画】 Cat Bathing videos,/watch?v=xaeKYDpB-vo,25671,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,418
スコティッシュ×チンチラ あおの子猫時代のかわいい動画を集めてみました 【子猫可愛い動画】Cute video of kitten,/watch?v=rBmGnqYBg-M,211,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
スコティッシュ あお ダンボールの箱でかくれんぼ 【子猫 かわいい動画】子猫の時代の動画です 【Playing with Scottish Ao cardboard】Kitten cute video,/watch?v=hhkrd4zilJ0,65,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
スコティッシュ あお 猫に人気の手作りおやつ♡ 手作りだから無添加で安心・安全おやつだよ　【Time of snack that cat go crazy】,/watch?v=sBJZdNVn2Hs,105,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
捨て猫 にミルクをあげてみるが・・・【子猫ミルク飲み動画】　Kitten milk drink videos,/watch?v=yUNkPQ_ZAwU,3632,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,59
捨て猫 子猫 動画　生後数日の猫の赤ちゃんを保護 【Cat kitten videos discarded】,/watch?v=OoQ8Gtl08lo,16563,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,270
スコティッシュ あお お菓子の箱の いい匂いにつられてすっぽりはまる・・・【猫 のかわいい動画】 [Cat funny video],/watch?v=47UFd--3yYs,47,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
スコティッシュ あお 猫が踊る妖怪ウオッチ♪　【Dancing cat youkai watch】,/watch?v=MxNFxkbw5Dw,69,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
ラグドールももがスコティッシュ あおに哺乳中！？まさか！！兄猫のお乳を探すなんて【Sister cat Momo Find milk brother cat Ao】,/watch?v=wKLCam-kJhY,92,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
猫転送装置 （猫ホイホイ）の動画！？スコティッシュ  あおが実験してみた結果は・・・【Cat transfer device】,/watch?v=Pnds5w9W2uE,65,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
生後2か月のスコティッシュのあおがうちにやってきた！【子猫 の動画】　【Kitten came to my house】,/watch?v=BpehNfYVWGQ,89,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
スコティッシュ あお【子猫 トイレのしつけ動画 】  砂を掛けることを熱心に教える猫 ～【 Cat teach how to use the toilet】,/watch?v=ICTBelPPkxg,139,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
スコティッシュ あお 眠くてたまらない子猫 って可愛すぎる【子猫 かわいい 動画】　【Before the cat to fall asleep】,/watch?v=ov_oCqFPy90,103,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
スコティッシュ あお 怒る！？子猫時代はじめてのシャー！遊びたいけどちょっと怖いあお 【Angry kitten】,/watch?v=k6VuTAUvjyY,100,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,2
スコティッシュ あお 子猫の 可愛いジャンプ 一緒に遊ぼう！【let's play together】,/watch?v=7qo-gxLWt34,66,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,1
スコティッシュ あお が初めてうちに来た日 スコティッシュ×チンチラ【 The first time of my home】,/watch?v=8qbypv9k6sI,186,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
スコティッシュ あおパンを食べる猫  生後2か月 仔猫動画  【Funny Cats　 Cat gobble bread】,/watch?v=9C_kkhf-9Is,202,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,3
子猫スコティッシュ あお ケージ脱走失敗　【Cat desertion failure】,/watch?v=V5qb-wdmEBE,802,【あおまみ】スコチンあお&amp;ラグドールもも,641,,6140,13
