title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
どこで寝るのも自由だけど、そこだけは困る,/watch?v=Bf-kjy-jw-Y,1504,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,32
猫のお返事が可愛いからついつい呼びたくなるとです,/watch?v=hbPcCufQt38,3067,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,64
猫の日はっちゃんの日３歳バースデー生パーティー🎉,/watch?v=-I7iQ970Q0o,2473,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,52
【はちのおしゃべり】みんなですずめウォッチング,/watch?v=Vw2rQuP88bQ,2635,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,55
傷防止フェルトをねずみのオモチャと勘違いする猫が可愛いとです。,/watch?v=X-B-511aY9U,2929,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,62
【告知】テレビ放送のお知らせをふたりがするよ！,/watch?v=Jiim4Escc_o,7397,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,155
お知らせがありますー！！〜新居から初配信〜,/watch?v=iW_kjjX8teA,3976,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,84
みなさまコメント本当にありがとうございますT_T,/watch?v=Eysyp7Yw0PI,5937,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,125
【ご報告】いつも観てくださっている皆さまへ,/watch?v=-xkWO3d64Kk,12809,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,269
すき放題探検しちゃうよ〜お縁とお座敷編〜,/watch?v=38B-ZK4m2UU,3545,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,75
はじめてのお泊まり、大冒険！〜荷物にしっかりお気に入りを入れるつむぎさん〜,/watch?v=k3OLEkc9Yok,5365,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,113
つむぎ２歳になったよー！生ぱーてぃー🎈,/watch?v=whzqQptz4Ck,3939,博多ねこ つむはち / Hachi &amp; Tsumu,12600,,4758,83
