title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
Japanese salmon rice bowl (and Eating sounds mukbang),/watch?v=WQy3r3QMRmE,48,りか ちゃんねる,7,,76,63
ASMR EATING | TOMATO CURRY | MUNCHING EATING SOUNDS (NO TALKING) | [咀嚼音] トマトカレー | 토마토 카레,/watch?v=IrTvY-reUFo,30,りか ちゃんねる,7,,76,39
[ASMR][咀嚼音] ハンバーガー（声なし・字幕付き）| RiKa's ASMR,/watch?v=G2V0Ihqlu6k,131,りか ちゃんねる,7,,76,172
[ASMR][咀嚼音] 春巻き（声なし・字幕付き）| RiKa's ASMR,/watch?v=zoRcbRivXVg,24,りか ちゃんねる,7,,76,32
[ASMR][咀嚼音] 焼き餃子（声なし・字幕付き）| RiKa's ASMR,/watch?v=w_3mPkef4Xo,134,りか ちゃんねる,7,,76,176
[ASMR][咀嚼音] カラフル氷（声なし・字幕付き）| RiKa's ASMR,/watch?v=9c4jzSWWE_w,38,りか ちゃんねる,7,,76,50
[ASMR][咀嚼音] サーモンベーグル（声なし・字幕付き）| RiKa's ASMR,/watch?v=9wp-a2mInHE,135,りか ちゃんねる,7,,76,178
[ASMR][咀嚼音] 野菜サラダ（声なし・字幕付き）| RiKa's ASMR,/watch?v=84L4q1gAuZ8,36,りか ちゃんねる,7,,76,47
[ASMR][咀嚼音] 野菜スティック（声なし・字幕付き）| RiKa's ASMR,/watch?v=Lz62no8bOpc,56,りか ちゃんねる,7,,76,74
[ASMR][咀嚼音] プリングルズ４種類（声なし・字幕付き）| RiKa's ASMR,/watch?v=jDArhOPNU0w,131,りか ちゃんねる,7,,76,172
