title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
Bryanadams Westlife Shayne Ward MLTR Backstreet Boys Boyzone Best Love Songs Ever,/watch?v=V0GZz8RqXWE,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
The Best Of Rod Stewart Rod Stewart Greatest Hits Full Album,/watch?v=Kd6e7hXA0_c,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
Bee Gees One Night Only 1997 Show Completo 720P HD,/watch?v=3qV7CiHswUI,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Mariah Carey Celine Dion Whitney Houston Great Hits 2020 The Best Songs Of World 3Ux5bqc,/watch?v=1Ns5zEhuCTQ,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Lobo Bee Gees Rod Stewart Air Supply Best Soft Rock Songs Ever,/watch?v=yQ5XBIaoM6A,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Rod Stewart Best Songs Rod Stewart Greatest Hits Full Album,/watch?v=hSAxbvKnc4o,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
THE LEGENDS Tom Jones Engelbert Humperdinck Matt Monro 1,/watch?v=hCaoimrh2rE,5,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,25
U2 Greatest Hits Full Album The Best Of U2 U2 Love Songs Ever Dnyq,/watch?v=5tB_WtacLBg,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Lobo Bee Gees Rod Stewart Air Supply Scorpions Best Soft Rock Songs 70 S 80 S 90 S,/watch?v=D_lrE7MgjF4,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Michael Learns To Rock Greatest Hits Full Album Best Of Michael Learns To Rock,/watch?v=VuQjMLKm1UY,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
DIVAS DO POP OS MAIORES SUCESSOS Whitney Houston Mariah Carey And Celine Dion,/watch?v=4ktQ2qUQ8Fk,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Paul Anka Engelbert Humperdinck Matt Monro Tomjones Best Of Oldies But Goodies,/watch?v=41IlbQst1Go,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
Lobo Phil Collins Elton John Rod Stewart Bee Gees Air Supply Best Soft Rock Songs Ever,/watch?v=iWCu6CmdntM,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Lobo Phil Collins Elton John Rod Stewart Bee Gees Air Supply Best Soft Rock Songs Ever 9Q2jigmdn,/watch?v=OK3OVyVO4YA,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Best Songs Of Lobo Lobo Greatest Hits,/watch?v=XrQft033B74,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Phil Collins Best Songs Phil Collins Greatest Hits Full Album The Best Of Phil Collins Kv5lgks,/watch?v=OIQFUJP7Vo4,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Michael Learns To Rock Greatest Hits 2020,/watch?v=hKdY7XIBqbM,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Air Supply Lobo Bee Gees Rod Stewart Greatest Hits Best Classic Soft Rock Of All Time,/watch?v=HfnPI9Pl6_Y,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Michael Learns To Rock Greatest Hits Full Album Best Of Michael Learns To Rock,/watch?v=N9yxxxVBJ6E,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
Bee Gees How Deep Is Your Love 1 Hour Version,/watch?v=_-yz60Z_ITM,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Bee Gees One Night Only Las Vegas Completo Full Concert 1997,/watch?v=KM-6xiKfu0I,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Mellow Rock Your All Time Favorite 2020 Greatest Soft Rock Hits Collection 2020,/watch?v=IpP9IT-UZyU,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
The Very Best Of Tiffany Debbie Gibson Non Stop Playlist,/watch?v=TwUeSX_uya0,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Rock 80 90 Bryan Adams Bon Jovi Aerosmith Scorpions Roxette,/watch?v=JYHZUKbvOB0,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
The Best Of Scorpions Scorpions Greatest Hits Full Album,/watch?v=wh-LidG-BUI,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
THE LEGENDS Tom Jones Engelbert Humperdinck Matt Monro,/watch?v=XR1np3zduok,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
Best Boyband Songs Of All Time.. BSB Nsync Westlife A1 Blue Boyzone Etc... Volume 1,/watch?v=YWSMJrzdXQc,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Carpenters Greatest Hits Collection Full Album The Carpenter Songs Best Of Carpenter Kpk9h7lb,/watch?v=8FbUyCbZbEw,6,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,30
Soft Rock Of All Time Best Soft Rock Songs 70S 80S Rock Love Song Nonstop,/watch?v=SeGWiP8vYQc,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Beegees Melhores Musicas Grandes Sucessos Best Songs Of Beegees 360P,/watch?v=1dRsD9FBah8,7,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,35
Love Songs Bryan Adams Westlife Shayne Ward Boyzo1ne MLTR Backstreet Boys,/watch?v=MY3QUROfN7s,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Bryanadams Westlife Shayne Ward MLTR Backstreet Boys Boyzone Best Love Songs Ever,/watch?v=Tl8Rb9nvzLM,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
Air Supply Lobo Bee Gees Rod Stewart Greatest Hits Best Classic Soft Rock Of All Time,/watch?v=ULJH_ptKwqQ,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
Samoyed歩給のペットゲームショッピング女子日Vブログに私のSamoyedシリーズファッションッ、ピー向けPetsmart日Vlog,/watch?v=AFRF9kUc7ng,5,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,25
可愛らしさになりますのでご注意ください。! 飼料拒絶のパピーに癒しの方(feat. Samoyed),/watch?v=8j0XIReKAks,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
[犬ASMR]Samoyedポメラニアン食品のカニが食べる量に食べる!,/watch?v=nBxCteSPQ28,5,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,25
【ね字]犬かwean. Samoyedsの朝、ミッション,/watch?v=nTLF1BpyZgc,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
カナダのドッグパークは何です！ 犬パークはどう？ feat. Samoyed&ポメラニアン,/watch?v=COWJ7ZHjAbw,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
での燃焼にあり、ジャンプゲーム脳課題の&ウェッジタイプの光の誘惑? l puppyの誘惑できたかどうかによって耐えるのですか？ SamoyedsとPomeraniansの誘惑。 か???,/watch?v=k-n-EU3IjYQ,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
【ね字]の相互作用した場合、またはSamoyed puppyださい。 (feat. テールロックフェラー),/watch?v=o-wPTWpa93E,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
【ね字]綿菓子の子犬書祭アムステルダム間接体験！ お客様の心は危険である。 Samoyed),/watch?v=VyUXzxotV5Q,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
【ね字]愛Samoyed puppyパッケージ風呂,/watch?v=SaQ61OTCirQ,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
【ね字】Samoyed Dangこだわったスナックの自分の歯でお風呂め,/watch?v=AwkRVtEgHCk,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
【ね字]Samoyed子犬に描かれた3D,/watch?v=j_C771wXKg0,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
【ね字]モカミルクの契約1000メデ握ブ,/watch?v=lqgzp2uit6Y,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
一括で私も何度でもバッグでもピッチまでではsamoyedオーナイフブルーメイン空24時間l Samoyedの当社の24時間対応の洗浄日,/watch?v=pSWLdaRTyIk,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Samoyed猫のツアーのドッ示パーパック、製のナイフのダイヤモンドSamoyeds近隣の犬を聞き手,/watch?v=izyw-zQ1rNU,3,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,15
【ね字]グルメSamoyedのスナック格付け(feat. ㅎㄷㄷ 味),/watch?v=2JP_aAOcrF8,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
【ね字]お父さんは無事でした。 モカミルクの魔法の課題(feat. ズームに挑戦),/watch?v=sAjLQg3yUzg,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
【ね字]紅葉アメリカカナダの子犬の散歩,/watch?v=JtpDZ6HllbM,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
を迎えたモデルに対しての7つのゴルフコースの誕生日(feat. samoyed lモカの7日の誕生日！,/watch?v=u0_LKty6nuM,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
ハロウィンコスチューム着用者から。 l Samoyedすので、合わせの低いウィ）（のependymal装蟹昨日から,/watch?v=2RN4zl4ODPY,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
【ね字]2層で面倒な子どもたちへ,/watch?v=Nmtnj8KM-1M,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
部屋の中に犬の扱いものを見た(feat. Samoyeds l巨大い犬のジャンプゲーム脳の課題は、巨大なの部屋とAh-パックは当店では,/watch?v=3SDN7YDPDDU,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
ショッピング、食べ歩きしたいと思い、またはSamoyeds V、l Wooyooの2つのゴルフコースの誕生日vlog(feat. Samoyed),/watch?v=DsUo4UlMwsk,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
"【ね字]Samoyed犬牛乳を少しづ'Spit""の電車を見ます。",/watch?v=qU0Tp8LZXbI,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
そり犬Samoyed雪のプールです。,/watch?v=RFC14GuJbgs,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
MoltingのSamoyed右後も併せてより大きい数。,/watch?v=bivpxoAN_qg,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
実際のクリスマスツリーショッピングした！ (feat. Samoyed&フォームは、スピッツ),/watch?v=cONQ7IXPH6A,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
子犬shillsにもできるのですか？,/watch?v=e2-2CFUW8xg,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
家庭では子犬かないのですか？ (feat. モカミルク),/watch?v=TxlOjjp0EVA,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
ワンちゃんと一緒に追いつこの商品につけられたタグゲーム,/watch?v=UHbngzjLjSQ,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
個人動画のリリース！ モカミルクQ&A(Samoyedウール滝、カナダペット文化等）,/watch?v=0HZ3KJpI_zY,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Samoyedはトロントに年末の市内ツアー,/watch?v=j9XnInl95H4,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
モカミルクの前には、通信,/watch?v=sIqtt1fahq0,2,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,10
まで眠りに触れられるのです。,/watch?v=na4jR5ufneY,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
子犬のうふしょうか？,/watch?v=W4rIkNxoggI,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
お風呂につき、こんなに可愛いありません。,/watch?v=JAhDLjD3OKc,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
野菜嫌いなお友達にお勧めl犬を食べASMR,/watch?v=yP7W3ZvXzMM,81,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,405
ソリ犬の目など、幅広い分野の際にいたのですが..lモカミルク,/watch?v=U8t89LNnm3M,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
通常のビデオ通常のパピーの日常,/watch?v=VUf3-X-fE-A,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
夜の雪のい😭,/watch?v=1IQn2kOWS7k,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
がいっぱいで感じてください映像─犬急lモカミルク,/watch?v=8oL9n4CvGCg,1,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,5
犬のどのスマートお使いいただけます。 犬IQ。 とみ,/watch?v=mWDgWPvOjDo,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
YouTube銀ボタンは本当に嬉しかった:),/watch?v=ihG6Xf_NcZg,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
目の前に犬がスローモーションとしての食べ物でした,/watch?v=UCqUyO3dv5E,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
Samoyedsはハウリングなこと-l型モカミルク,/watch?v=_9u4RKvjIkQ,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
にバトラーが目覚めるホッキョクグマがより一層(?) パピー(?) （ガン）,/watch?v=OwJCd2vtNvw,0,Baker Remodeling Company - Kitchen &amp; Bathroom Renov,10,,20,0
