title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
SALMON SASHIMI ASMR EATING SOUNDS NO TALKING|飯テロサーモン咀嚼音|먹방,/watch?v=nCdKRq-P-ec,44992,SATOU ASMR,160,2年前,33710,133
Nigiri Sushi ASMR EATING SOUNDS NO TALKING|飯テロ握り寿司咀嚼音,/watch?v=0lGczj2NdFk,22427,SATOU ASMR,160,2年前,33710,67
