title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
コンプル#14 豆もやしプルゴギ 콩불 食べなきゃ損する,/watch?v=dtyn-tOoLhA,91,YORI : 韓国料理&amp;日常,692,,877,10
【ASMR】旦那のモッパン#03｜MUKBANG 激辛麺＋チャパゲティ,/watch?v=av0okh9Xg_A,247,YORI : 韓国料理&amp;日常,692,,877,28
タットリタン#13 黄金レシピ 自宅で専門店の味を再現,/watch?v=h8COm7ZWo94,786,YORI : 韓国料理&amp;日常,692,,877,90
とんかつ #12 :: 世界一簡単な作り方,/watch?v=A3Q3qfaqC_g,704,YORI : 韓国料理&amp;日常,692,,877,80
【ASMR】旦那のモクバン#02 먹방 MUKBANG 豚カツ Pork cutlet,/watch?v=XS0XzXr_iT4,117,YORI : 韓国料理&amp;日常,692,,877,13
あさりカレー #11 :: うちのカレーはこんな感じです,/watch?v=kKpM5IkaVKw,179,YORI : 韓国料理&amp;日常,692,,877,20
【ASMR】旦那のモッパン#01 먹방 MUKBANG カレーライス Curry Rice,/watch?v=fgNamtWJNK8,571,YORI : 韓国料理&amp;日常,692,,877,65
ネギキムチ #10 :: 世界で一番簡単なレシピ,/watch?v=25W6vb5ST8c,20184,YORI : 韓国料理&amp;日常,692,,877,2301
キムチ納豆チヂミ #09::韓国人の夫が教えるシンプルなレシピ,/watch?v=39Z2EBo-EyU,134,YORI : 韓国料理&amp;日常,692,,877,15
ポッサム #08::水なしで雑臭のないポッサム,/watch?v=E6NY99-I2C0,494,YORI : 韓国料理&amp;日常,692,,877,56
キムチ #07::韓国人の夫が作る2種類のキムチ(美味しさの秘訣は??),/watch?v=z2pcJzDMqbg,3673,YORI : 韓国料理&amp;日常,692,,877,419
りんごジャム #06::買い過ぎてしまったりんごでジャムを作ってみた,/watch?v=FVLKhOeCxTg,161,YORI : 韓国料理&amp;日常,692,,877,18
野菜チヂミ #05::冷蔵庫に残ってる野菜だけで作れます,/watch?v=9kgRT_oT-sg,109,YORI : 韓国料理&amp;日常,692,,877,12
爆弾ケランチム #04 茶碗があれば誰でも膨らませる,/watch?v=gYYR0-82Jjc,2920,YORI : 韓国料理&amp;日常,692,,877,333
醤油チャーハン #03 バラバラに炒めなきゃいけない理由？,/watch?v=sabdXbIsgSw,83,YORI : 韓国料理&amp;日常,692,,877,9
じゃがいもチヂミ #02 ジャガイモだけでチヂミが作れるちゃう訳とは?!,/watch?v=z4QcCQ-Vgr4,126,YORI : 韓国料理&amp;日常,692,,877,14
海鮮ネギラーメン #01粉スープを水より先に入れちゃったら？,/watch?v=HJQE7wGFAso,104,YORI : 韓国料理&amp;日常,692,,877,12
