title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
75 Year Old Man Pushed by Cops | johncaiwa,/watch?v=pYcy4Kme9xM,744,johncaiwa [Subscribe!],662,,2605,29
❤️ 久留米　市役所　ハート　練習 | johncaiwa,/watch?v=IA5KJBcdXr4,1136,johncaiwa [Subscribe!],662,,2605,44
😲 YouTubeのメンヘラのコメント | johncaiwa,/watch?v=5FRxFK2ziXo,2164,johncaiwa [Subscribe!],662,,2605,83
🐱 CAT VILLAGE JAPAN | johncaiwa,/watch?v=EGF1zRajAZU,681,johncaiwa [Subscribe!],662,,2605,26
🏍️ 佐賀県道21号線 リラックス 1080p60 | johncaiwa,/watch?v=mDQNTtX8NLM,475,johncaiwa [Subscribe!],662,,2605,18
🔥 FIRE HAIRCUT! CRAZY VIRAL UNBELIEVABLE! | johncaiwa,/watch?v=vD2q1xXxmVQ,411,johncaiwa [Subscribe!],662,,2605,16
🏍️ 佐賀県道46号中原三瀬線 リラックス 1080p60 | johncaiwa,/watch?v=OeqW-kXOzg4,818,johncaiwa [Subscribe!],662,,2605,31
"🌱 Gyroids from Animal Crossing are real, and I got one! | johncaiwa",/watch?v=D-bTN2Y53Js,1117,johncaiwa [Subscribe!],662,,2605,43
😲 コロナウイエイルスの緊急事態宣言で、福岡市は誰もいなくなった! | johncaiwa,/watch?v=J2vN1QliiuM,2580,johncaiwa [Subscribe!],662,,2605,99
🌱 Unboxing the Japanese Animal Crossing New Horizons! | johncaiwa,/watch?v=nEIUZP3pno0,1526,johncaiwa [Subscribe!],662,,2605,59
🤮 [リクエスト] アメリカ人初めてみた！「エガちゃんねる」のお尻書道 きもすぎたｗ　| johncaiwa,/watch?v=Pceg5tYjVdU,2517,johncaiwa [Subscribe!],662,,2605,97
🤔 Japanese toilets are difficult. | johncaiwa,/watch?v=FK_CBNX8G2c,736,johncaiwa [Subscribe!],662,,2605,28
😂 AI GENERATED NEWS! Coronavirus? Trump doesn't like Animal Crossing New Horizons? | johncaiwa,/watch?v=yqCcl4_3VFQ,341,johncaiwa [Subscribe!],662,,2605,13
🤔 初めて見た！「Fischer's」/「フィッシャーズ」ルームツアー! | johncaiwa,/watch?v=NsLS6xT2cWA,3282,johncaiwa [Subscribe!],662,,2605,126
🤔 アメリカ人は初めて見た！「エガちゃんねる」/「EGA-CHANNEL」! | johncaiwa,/watch?v=2dNMTP-FgxM,2006,johncaiwa [Subscribe!],662,,2605,77
🤔 アメリカ人は初めて見た！「subハナメ」 きもい!w | johncaiwa,/watch?v=VP99vAOMrsE,153059,johncaiwa [Subscribe!],662,,2605,5876
🤔 アメリカ人は初めて「日テレ公式チャンネル」/「ヤンキー1分クッキング」を見て見た! | johncaiwa,/watch?v=ktfW8VjlbzA,4056,johncaiwa [Subscribe!],662,,2605,156
😂 Minecraft! マインクラフトマルチ! ファイナル! | johncaiwa,/watch?v=ZaaF__eVroM,346,johncaiwa [Subscribe!],662,,2605,13
🩸 自分でできる本当の血液型検査やってみた! | johncaiwa,/watch?v=nC-zbbzzpEM,546,johncaiwa [Subscribe!],662,,2605,21
🤔 アメリカ人は初めて「ROLA」/「ローラ」のチャネルを見た！ | johncaiwa,/watch?v=1NMJyQp5mSE,1309,johncaiwa [Subscribe!],662,,2605,50
🤔 アメリカ人ははじめて「はじめしゃちょー」 /「hajime」を見た! | johncaiwa,/watch?v=auXemRyJxvs,1528,johncaiwa [Subscribe!],662,,2605,59
🤔 マインクラフト２いつ出るかな？ | johncaiwa,/watch?v=uDBUkwbjTFM,111,johncaiwa [Subscribe!],662,,2605,4
😡 一番難しいパズルする！　ハナヤマ　はずる　レベル6 | johncaiwa,/watch?v=mxB3U_eeSCI,123,johncaiwa [Subscribe!],662,,2605,5
🤔 アメリカ人は初めて「川口春奈オフィシャル はーちゃんねる」見た | johncaiwa,/watch?v=Xl3y_ENcQn8,2869,johncaiwa [Subscribe!],662,,2605,110
😲 White Samsung Galaxy S20 Ultra Unwrapping | johncaiwa,/watch?v=CLI9y9denvo,235,johncaiwa [Subscribe!],662,,2605,9
🤔 WHY is Wendy Williams trending?| johncaiwa,/watch?v=Epj-XQ69Wr0,31,johncaiwa [Subscribe!],662,,2605,1
🤔 何で「麒麟がくる」ってトレンド？ | johncaiwa,/watch?v=TcdvPXMG4m4,143,johncaiwa [Subscribe!],662,,2605,5
🤔 Why is Betty White Trending? | johncaiwa,/watch?v=UZc9whxxxAA,45,johncaiwa [Subscribe!],662,,2605,2
🤔 何で原知佐子がトレンド？ | johncaiwa,/watch?v=bfOL0qBVlho,33,johncaiwa [Subscribe!],662,,2605,1
🤔 WHY is Jennifer Aniston trending?| johncaiwa,/watch?v=PXZ1GhaSxI8,40,johncaiwa [Subscribe!],662,,2605,2
🤔 何でSHELLYってトレンド？ | johncaiwa,/watch?v=CjXAhqhjMc4,59,johncaiwa [Subscribe!],662,,2605,2
🤔 Why is Venus Williams trending? | johncaiwa,/watch?v=xsXHF90QugI,24,johncaiwa [Subscribe!],662,,2605,1
🤔 何で北別府学がトレンド？ | johncaiwa,/watch?v=50lSj0sgNoI,45,johncaiwa [Subscribe!],662,,2605,2
🤔 Why is Curb Your Enthusiasm trending? | johncaiwa,/watch?v=QkrNX36xA1M,27,johncaiwa [Subscribe!],662,,2605,1
🤔 何でコロナウイルスがトレンド？ | johncaiwa,/watch?v=MUcAxbyrVlY,166,johncaiwa [Subscribe!],662,,2605,6
🏍️ 九州 バイク ツーリング | johncaiwa,/watch?v=GeU3bPrnprM,69,johncaiwa [Subscribe!],662,,2605,3
🤔 【マインクラフト】面白い建築 | johncaiwa,/watch?v=lriccNLl2EE,38,johncaiwa [Subscribe!],662,,2605,1
❄️ 新天町 天神 人工雪 | johncaiwa,/watch?v=TPnLWRtsP1Q,22,johncaiwa [Subscribe!],662,,2605,1
🏍️ 九州バイク 佐賀県 ➡️ みはらしの丘鷹の羽公園 | johncaiwa,/watch?v=RPAhRhZ5kOM,63,johncaiwa [Subscribe!],662,,2605,2
😡 ゲームロード長い | johncaiwa,/watch?v=0g0zu8Kf-Ak,27,johncaiwa [Subscribe!],662,,2605,1
😡 Minecraft 刑務所？ 無理！ | johncaiwa,/watch?v=m3A1KWUHm8Q,76,johncaiwa [Subscribe!],662,,2605,3
🎅 クリスマスイブ！サンタを探す！VRチャット？ | johncaiwa,/watch?v=D1JYqwh2U1w,28,johncaiwa [Subscribe!],662,,2605,1
😡 マインクラフト？ Minecraft! ムリじゃない？　ランダムサーバー！ | johncaiwa,/watch?v=1sdl9ahDk4I,46,johncaiwa [Subscribe!],662,,2605,2
😂 何これ？アメリカの面白いサイトを訳してみた！ | johncaiwa,/watch?v=6gGx-qSh9es,50,johncaiwa [Subscribe!],662,,2605,2
🤔 マインクラフト！ 何する？どこ行く？ | johncaiwa,/watch?v=B48QlfB5RDY,73,johncaiwa [Subscribe!],662,,2605,3
🎵 浜崎あゆみビデオコメントを読んで見た (漢字あまり読めないけどw) | johncaiwa,/watch?v=Zp4cccBuxic,96,johncaiwa [Subscribe!],662,,2605,4
🌋 RIDING UP AN ERUPTING VOLCANO IN JAPAN | johncaiwa,/watch?v=bbs6xiEDlOA,28,johncaiwa [Subscribe!],662,,2605,1
😂 この動物は何！何の音？ | johncaiwa,/watch?v=buINVLbPrYA,26,johncaiwa [Subscribe!],662,,2605,1
🤔 アメリカ人は初めてまあたそを見た! | johncaiwa,/watch?v=piM1H6hjyyA,1176,johncaiwa [Subscribe!],662,,2605,45
🐟 JAPANESE AQUARIUM | johncaiwa,/watch?v=1RzKE6BdmAc,25,johncaiwa [Subscribe!],662,,2605,1
🎃 HALLOWEEN IN JAPAN | johncaiwa,/watch?v=7OwgWHWAvec,71,johncaiwa [Subscribe!],662,,2605,3
🙈 どこでもかわいいさる！ １００以上！ | johncaiwa,/watch?v=GlFQwJfg7zo,139,johncaiwa [Subscribe!],662,,2605,5
♨️ 廃墟温泉 (蝙蝠！こわい！) | johncaiwa,/watch?v=3KU8NoVJpv0,103,johncaiwa [Subscribe!],662,,2605,4
"🏍️ Akaso v50 Pro / Motorcycle Ride Through Obama, Japan 小浜 1080p 60fps Full HD | johncaiwa",/watch?v=8P5P_mTGu7w,44,johncaiwa [Subscribe!],662,,2605,2
🏍️ 星野村 ➡️ 黒木町 (県道797号) | johncaiwa,/watch?v=w0iUwhgXelc,145,johncaiwa [Subscribe!],662,,2605,6
🏍️ 上陽町 ➡️ 星野村 (福岡県道52号と57号) | johncaiwa,/watch?v=radArVBWgTA,86,johncaiwa [Subscribe!],662,,2605,3
🏍️ ミルクロード (阿蘇くじゅう国立公園) | johncaiwa,/watch?v=CBZLo9O0EaA,63,johncaiwa [Subscribe!],662,,2605,2
⛰️ 山の中運転 リラックス 一時間 1080p 60fps | johncaiwa,/watch?v=cQiWq3eJ7lk,118,johncaiwa [Subscribe!],662,,2605,5
🌧️ 筑後川 大雨 | johncaiwa,/watch?v=SajQpdU-RmU,90,johncaiwa [Subscribe!],662,,2605,3
🌊 二見ヶ浦 ・ 糸島 | johncaiwa,/watch?v=H_-Lj3URHEc,20,johncaiwa [Subscribe!],662,,2605,1
🦢 石橋文化センターのハクチョウたち | johncaiwa,/watch?v=b85wmHqTolc,93,johncaiwa [Subscribe!],662,,2605,4
☠️ たくさん可愛いアカハライモリ見つかった！| johncaiwa,/watch?v=3FahHOl1maQ,870,johncaiwa [Subscribe!],662,,2605,33
🏞️ 弓張岳展望台 ・ 佐世保 | johncaiwa,/watch?v=Af_okIpucjY,31,johncaiwa [Subscribe!],662,,2605,1
🏯 唐津城 ・ 唐津湾 | johncaiwa,/watch?v=4guouJTJCfc,23,johncaiwa [Subscribe!],662,,2605,1
🌋 阿曽山 爆発! | johncaiwa,/watch?v=9OyU3BkAX-k,74,johncaiwa [Subscribe!],662,,2605,3
🌳 変態公園 | johncaiwa,/watch?v=yL_9kn_-mWA,621,johncaiwa [Subscribe!],662,,2605,24
🚗 爆発しまった車！ | johncaiwa,/watch?v=rfkxVwBWxlc,1368,johncaiwa [Subscribe!],662,,2605,53
⛰️ 佐賀県タイムラプス | johncaiwa,/watch?v=Cg1AcreZY-w,54,johncaiwa [Subscribe!],662,,2605,2
🎃 IRONMAN! 福岡 (天神) ハロウィン | johncaiwa,/watch?v=C2h4XPo7Mo0,552,johncaiwa [Subscribe!],662,,2605,21
🏖️ 野北砂浜糸島| johncaiwa,/watch?v=dfOfAfpBfaY,21,johncaiwa [Subscribe!],662,,2605,1
⛰️ 佐賀県国道21号タイムラプス | johncaiwa,/watch?v=F_eUnyRO8lc,55,johncaiwa [Subscribe!],662,,2605,2
⛵長崎くんち祭り (ライオン転んだ！) | johncaiwa,/watch?v=94Pbc6RTP_8,75,johncaiwa [Subscribe!],662,,2605,3
🦎 かわいくてちっちゃい赤ちゃんヤモリ見つかった！ | johncaiwa,/watch?v=-VKu4oz1U_g,399,johncaiwa [Subscribe!],662,,2605,15
🐸 たくさんかわいいちっちゃい赤ちゃんカエル見つかった! | johncaiwa,/watch?v=v8ySMr356ok,3963,johncaiwa [Subscribe!],662,,2605,152
💦 水の祭典久留米まつり | johncaiwa,/watch?v=Hyw8B9VgVSA,239,johncaiwa [Subscribe!],662,,2605,9
😱 蝉アタック | johncaiwa,/watch?v=kp-7-zn7_7E,103,johncaiwa [Subscribe!],662,,2605,4
🌧️ かわいそう大牟田大蛇山祭り | johncaiwa,/watch?v=tjkuk9xdPVA,7413,johncaiwa [Subscribe!],662,,2605,285
🤔 久留米ほとめき通り商店街 土曜夜市 | johncaiwa,/watch?v=1sROL6Hr4Kg,789,johncaiwa [Subscribe!],662,,2605,30
🎆 久留米 筑後川花火大会 | johncaiwa,/watch?v=ASdZ3-nbdX0,443,johncaiwa [Subscribe!],662,,2605,17
🎆 久留米 筑後川花火大会 ファイナル | johncaiwa,/watch?v=WxB9efJD9os,3031,johncaiwa [Subscribe!],662,,2605,116
🥕 人参食べて見た | johncaiwa,/watch?v=0OCTScwbR48,523,johncaiwa [Subscribe!],662,,2605,20
🐹 道でちっちゃいかわいいハムスター見つかった! | johncaiwa,/watch?v=DDIPCITZgfE,468,johncaiwa [Subscribe!],662,,2605,18
⛰️ 唐津市 国道37号 | johncaiwa,/watch?v=2mrHUWmfaKE,161,johncaiwa [Subscribe!],662,,2605,6
🌧️  特別 警報 (大雨 水害) 福岡県 久留米市 | johncaiwa,/watch?v=JN-Bv29OfHY,45308,johncaiwa [Subscribe!],662,,2605,1739
⛔ NHKは家にごみを入った | johncaiwa,/watch?v=XsTyt2RLtH0,465,johncaiwa [Subscribe!],662,,2605,18
