title,url,view,channel_name,channel_subscriber,create_stamp,mean_view,mean_comparison
叩打法　肩たたき　睡眠導入｜ASMR Tapotement,/watch?v=HXAmM5Z41kY,1847,ASMR Relax &amp; M,,,2478,75
ママ２歳児の足をくすぐってみる　耐えれるかな！？,/watch?v=HIwrrANBXeo,4398,ASMR Relax &amp; M,,,2478,177
女性の肩たたき　叩打法　気持ちいい｜ASMR Tapotement,/watch?v=HJQIbdS2BL8,3713,ASMR Relax &amp; M,,,2478,150
子供がママの足裏をくすぐる　耐えられるのか！,/watch?v=Uh0Sb2TA_J8,7674,ASMR Relax &amp; M,,,2478,310
ハンマーで叩くと肉がほぐれる笑｜ASMR Tapotement,/watch?v=DPZY0oKnbXE,735,ASMR Relax &amp; M,,,2478,30
叩打法　背中叩き｜ASMR Tapotement,/watch?v=r-VhPjdfI1Q,1393,ASMR Relax &amp; M,,,2478,56
女性の足裏こしょこしょ　極細歯ブラシバージョン,/watch?v=7u_b0znMpeA,6188,ASMR Relax &amp; M,,,2478,250
少し筋肉質な男にマッサージ　叩打法｜ASMR Tapotement,/watch?v=Yah63GWa1vk,980,ASMR Relax &amp; M,,,2478,40
マッサージのふりしてくすぐってみた。【ドッキリ】,/watch?v=LMuTI9ixQ24,14407,ASMR Relax &amp; M,,,2478,581
足裏を刷毛でごしごし　少しくすぐったい,/watch?v=pJ5ZcpEZ-w0,2065,ASMR Relax &amp; M,,,2478,83
女性の足をマッサージ｜ASMR Tapotement,/watch?v=GDpb6UPpnAg,920,ASMR Relax &amp; M,,,2478,37
女性の耳をマッサージ,/watch?v=VWMvof_uBq8,457,ASMR Relax &amp; M,,,2478,18
足つぼ 足裏のフットマッサージ 女性,/watch?v=fFSHR3WLp8c,1371,ASMR Relax &amp; M,,,2478,55
綺麗な髪をとかす　ASMR,/watch?v=_sXKf4AzwHQ,878,ASMR Relax &amp; M,,,2478,35
気持ちいい肩揉み 肩こり解消　ASMR,/watch?v=ux-hA2vXPfc,990,ASMR Relax &amp; M,,,2478,40
子供に肩たたきをするお母さん　マッサージしてあげると喜びます,/watch?v=izm1aERBT5k,1106,ASMR Relax &amp; M,,,2478,45
女性がする肩たたき 叩打法｜ASMR Tapotement,/watch?v=2EzyWixIdbY,12820,ASMR Relax &amp; M,,,2478,517
くすぐりを我慢する２歳児 たまにくすぐってみる笑,/watch?v=tWFS-l8koMM,3143,ASMR Relax &amp; M,,,2478,127
５歳児の足裏をくすぐり！頑張って耐えています,/watch?v=mP_83G62cPs,13215,ASMR Relax &amp; M,,,2478,533
足で踏む マッサージ 2歳児と5歳児に踏まれる 父の特権,/watch?v=TKgc-WdPS9A,598,ASMR Relax &amp; M,,,2478,24
肩と背中たたき　叩打法　マッサージ好きの子供,/watch?v=k2DsQx_vnWk,2316,ASMR Relax &amp; M,,,2478,93
足裏くすぐり 2歳児は耐えられるのか!?,/watch?v=fE0U6srEMmc,11016,ASMR Relax &amp; M,,,2478,445
子供の肩たたき 2歳と5歳の娘に肩たたきをしてもらいました｜ASMR Tapotement,/watch?v=ie4d32aLlv4,306,ASMR Relax &amp; M,,,2478,12
女性がくすぐる！柔らかい手にくすぐられると我慢できない笑,/watch?v=nN_Jl6vFNHQ,7287,ASMR Relax &amp; M,,,2478,294
